1, 4126; -2.594068, 1.273254, -3.244663; 0, 1, 1, 1; 153951415; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4131; -2.556141, -0.706621, -3.870270; 0, 1, 1, 0; 97483047; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4138; 1.585987, -0.112847, 2.732772; 0, 24, 1, 1; 174514570; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4143; -3.808186, 0.582559, 3.143899; 0, 5, 1, 1; 90050679; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4144; 3.685112, -2.511680, 0.634499; 0, 46, 1, 1; 125914489; 1, 0, 1; 1, 0, 0; 3, 1, 2;
1, 4145; -0.959101, -1.864629, 1.104202; 0, 7, 1, 1; 94102838; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4147; 2.736829, -2.069659, 0.709623 / 2.737211, -2.069216, 0.710033 / 2.736447, -2.070102, 0.709212; 0, 35, 1, 1; 75211916; 2, 1, 2; 1, 2, 1; 4, 1, 2/ 1, 4, 1/ 2, 4, 2;
1, 4153; 3.875895, -3.629414, 1.327254; 0, 46, 1, 1; 162361232; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4153; 3.877727, -3.639819, 1.326750; 0, 46, 1, 1; 162361014; 0, 1, 0; 0, 1, 0; 1, 1, 1;
1, 4154; -0.916647, -0.795700, 2.529985; 0, 6, 1, 1; 127204784; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4154; -0.929689, -0.808727, 2.595993; 0, 6, 1, 1; 127195430; 0, 1, 0; 1, 0, 0; 2, 1, 1;
0, 4154; -0.997428, -0.657274, 2.466422; 0, 6, 1, 1; 127240124; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 4154; -2.042251, 1.277202, -0.165864; 0, 9, 1, 0; 7405001; 0, 1, 0; 1, 0, 0; 3, 1, 1;
0, 4154; -3.040667, 1.894127, -3.091164; 0, 1, 1, 1; 175433455; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4154; -3.042707, 1.891493, -3.092192; 0, 1, 1, 1; 175433373; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4156; -0.331305, 1.454131, -0.378900; 0, 19, 1, 1; 45734175; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 4156; -0.353700, 1.261213, -0.447405 / -0.351956, 1.261424, -0.447088 / -0.355443, 1.261002, -0.447722; 0, 19, 1, 1; 45962490; 2, 1, 1; 1, 1, 0; 1, 1, 2/ 3, 10, 1;
0, 4156; -0.414990, 0.990775, -0.502472; 0, 19, 1, 1; 33938706; 0, 1, 0; 1, 0, 0; 2, 1, 1;
0, 4156; -3.194643, -2.443179, 2.289309; 0, 5, 1, 0; 2564079; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4160; -3.275148, -2.070439, 0.727528; 0, 4, 1, 1; 104374834; 0, 1, 0; 0, 1, 0; 4, 1, 1;
0, 4160; -3.368820, -1.851591, 0.483815; 0, 2, 1, 1; 242779666; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4160; -3.452843, -2.004978, 1.010283; 0, 4, 1, 1; 105583937; 0, 1, 0; 1, 0, 0; 3, 1, 1;
0, 4160; -3.456648, -2.016066, 1.001054; 0, 4, 1, 1; 105584781; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4163; -3.641125, 0.708065, 2.831234; 0, 5, 1, 1; 105964464; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4163; -3.655233, 0.954894, 3.213722; 0, 5, 1, 1; 108234189; 0, 1, 0; 0, 1, 0; 1, 1, 1;
1, 4168; -2.291366, 2.960438, -2.870851; 0, 11, 1, 1; 117412540; 1, 0, 1; 1, 0, 0; 2, 1, 2;
1, 4178; 2.572273, -3.229835, 3.672421; 0, 38, 1, 1; 66821728; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4179; 1.779843, -2.610325, -0.651879; 0, 27, 1, 0; 26028184; 0, 1, 0; 1, 0, 0; 3, 1, 1;
0, 4179; 1.817528, -2.584321, -0.692668; 0, 27, 1, 0; 26594571; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4179; 1.822097, -2.575170, -0.686693; 0, 27, 1, 0; 26595950; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4179; 1.858725, -2.560755, -0.678779; 0, 27, 1, 0; 26467150; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4179; 1.869061, -2.551748, -0.652417; 0, 27, 1, 0; 26468867; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4187; -3.849395, -1.133890, 2.836440; 0, 5, 1, 1; 52045197; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4190; 0.441130, 1.253542, -0.843772 / 0.441562, 1.254054, -0.843590 / 0.440697, 1.253029, -0.843953; 0, 19, 1, 1; 41625948; 2, 1, 1; 1, 1, 0; 3, 1, 2/ 1, 2, 1;
0, 4190; 0.443662, 1.253434, -0.843648; 0, 19, 1, 1; 41625872; 0, 1, 0; 1, 0, 0; 3, 1, 1;
1, 4224; -1.859187, -3.549439, 3.158105; 0, 7, 1, 0; 26881559; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4224; -1.867194, -3.542475, 3.173943; 0, 7, 1, 0; 26879323; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4224; -1.877049, -3.538028, 3.183417; 0, 7, 1, 0; 26878264; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4224; -1.877969, -3.538100, 3.175146; 0, 7, 1, 0; 26879467; 1, 0, 1; 1, 0, 0; 2, 1, 2;
1, 4226; -2.454110, 3.229760, 1.982622; 0, 3, 1, 1; 164299335; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4238; 1.777902, 3.862351, 3.548263; 0, 41, 1, 0; 11537897; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4238; 1.780972, 3.861059, 3.548213; 0, 41, 1, 0; 11537974; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 4238; 2.190368, 3.880793, 3.222642; 0, 41, 1, 0; 16239794; 1, 0, 1; 1, 0, 0; 3, 1, 2;
1, 4243; -2.858975, 3.213630, -0.860585 / -2.858861, 3.213697, -0.860479 / -2.859088, 3.213564, -0.860692; 0, 3, 1, 1; 137802479; 2, 1, 1; 0, 2, 0; 1, 1, 2/ 1, 2, 1;
0, 4243; -2.861192, 3.212451, -0.860093 / -2.860744, 3.213287, -0.859765 / -2.861639, 3.211615, -0.860421; 0, 3, 1, 1; 137802404; 1, 0, 2; 1, 1, 0; 4, 1, 2/ 3, 5, 2;
0, 4243; -2.870140, 3.232027, -0.842548; 0, 3, 1, 1; 137670048; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4243; -2.882120, 3.249169, -0.830741; 0, 3, 1, 1; 137668145; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4246; 0.222054, -3.672296, -2.548653; 0, 13, 1, 1; 42975176; 0, 1, 0; 1, 0, 0; 3, 1, 1;
1, 4253; -1.216677, 1.471875, -1.582470; 0, 11, 1, 0; 30253362; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 4253; -1.267609, 1.877102, -2.003022; 0, 11, 1, 0; 48850492; 0, 1, 0; 0, 1, 0; 4, 1, 1;
0, 4253; -1.267731, 1.851538, -1.982777; 0, 11, 1, 0; 48847664; 0, 1, 0; 0, 1, 0; 4, 1, 1;
0, 4253; -1.436303, 3.403018, -2.753132; 0, 11, 1, 1; 98462619; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4255; 2.075415, 0.566654, 1.708331; 0, 25, 1, 1; 154812122; 0, 1, 0; 0, 1, 0; 1, 1, 1;
1, 4259; 2.480199, 2.037425, -0.464306; 0, 34, 1, 0; 4853393; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4259; 3.460634, -0.076735, -2.942997; 0, 30, 1, 1; 86194603; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4265; 3.330163, 3.207319, -1.416798; 0, 31, 1, 1; 50341510; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4265; 3.332917, 3.208688, -1.417213 / 3.333375, 3.209153, -1.416782 / 3.332459, 3.208224, -1.417644; 0, 31, 1, 1; 50341644; 0, 2, 0; 0, 2, 1; 1, 1, 1/ 4, 5, 1;
0, 4265; 3.336220, 3.214595, -1.434644; 0, 31, 1, 1; 50344071; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4265; 3.726347, 3.264138, -1.709040; 0, 45, 1, 0; 16939024; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4267; 2.149638, -1.157332, -2.976849; 0, 30, 1, 1; 58679957; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 4267; 2.153041, -1.160243, -2.969520; 0, 30, 1, 1; 58679851; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4267; 2.190775, -1.135591, -2.929174; 0, 30, 1, 1; 58553440; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 4267; 2.264121, -1.094955, -2.888322; 0, 30, 1, 1; 58421573; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4267; 2.264956, -1.102507, -2.893229; 0, 30, 1, 1; 58421521; 0, 1, 0; 0, 1, 0; 4, 1, 1;
0, 4267; 2.281138, -1.114249, -2.895914; 0, 30, 1, 1; 58418947; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4276; -0.081606, -0.507588, 3.689412; 0, 39, 1, 1; 51933935; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4276; 0.067612, -0.417388, 3.247200; 0, 23, 1, 1; 201793662; 0, 1, 0; 1, 0, 0; 3, 1, 1;
1, 4278; -0.338775, -2.723479, 0.448170; 0, 18, 1, 0; 1804019; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4278; -0.546769, -2.897022, 0.531307; 0, 18, 1, 0; 1982462; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4278; 0.390719, -2.228865, 0.257141; 0, 18, 1, 0; 13381081; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 4278; 0.971539, -1.859368, 0.186547 / 0.971996, -1.858639, 0.186641 / 0.971081, -1.860098, 0.186452; 0, 27, 1, 0; 2686026; 1, 0, 2; 1, 1, 0; 1, 1, 2/ 2, 4, 2;
0, 4278; 0.974575, -1.856511, 0.187284; 0, 27, 1, 0; 2686014; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4278; 1.250389, -1.562626, 0.095195; 0, 26, 1, 1; 200338806; 0, 1, 0; 0, 1, 0; 4, 1, 1;
0, 4278; 3.559794, 0.281063, -0.148668; 0, 33, 1, 1; 88564158; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4279; -0.497373, 2.511259, -1.920953; 0, 15, 1, 1; 61640088; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4279; -0.960050, 1.303823, -1.396720; 0, 11, 1, 0; 32490919; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 4279; -0.962685, 1.294554, -1.394629; 0, 11, 1, 0; 32491629; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 4279; -0.969184, 1.278753, -1.387506; 0, 11, 1, 0; 32648086; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4279; -1.126700, -0.053106, -0.708273; 0, 9, 1, 1; 56324956; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4279; -1.126810, -0.052375, -0.705037; 0, 9, 1, 1; 56324802; 1, 0, 1; 1, 0, 0; 2, 1, 2;
1, 4280; 0.368636, 1.871437, -3.754825; 0, 14, 1, 1; 88766115; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4284; 1.462338, 3.267708, 3.494475; 0, 24, 1, 0; 78490311; 0, 1, 0; 1, 0, 0; 3, 1, 1;
1, 4291; -0.793293, -2.614031, -3.144791; 0, 13, 1, 1; 74237199; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 4291; -1.674189, -3.407196, -2.968269; 0, 13, 1, 1; 25840427; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4291; -1.684393, -3.402004, -2.962152; 0, 13, 1, 1; 25839030; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 4291; -2.418906, -2.604468, -2.168340; 0, 2, 1, 1; 141950414; 0, 1, 0; 1, 0, 0; 2, 1, 1;
0, 4291; -2.502282, -2.504866, -1.974557; 0, 2, 1, 1; 145342438; 0, 1, 0; 1, 0, 0; 2, 1, 1;
1, 4294; -0.271417, -3.843133, 3.807038; 0, 39, 1, 1; 48186313; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4294; -0.274183, -3.838152, 3.805560; 0, 39, 1, 1; 48187445; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4297; 3.461862, -2.814037, 3.632155; 0, 38, 1, 0; 31605373; 0, 1, 0; 0, 1, 0; 1, 1, 1;
1, 4305; 1.034427, 2.503761, 3.388118; 0, 24, 1, 0; 96945736; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4305; 1.037053, 2.508844, 3.389993; 0, 24, 1, 0; 96945487; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 4305; 1.107386, 2.601614, 3.446017; 0, 24, 1, 0; 97105237; 0, 1, 0; 1, 0, 0; 3, 1, 1;
1, 4314; -0.374595, 2.928261, -0.412398; 0, 20, 1, 0; 19940134; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4314; -2.472339, 2.177249, -2.803835 / -2.472296, 2.177606, -2.803570 / -2.472383, 2.176892, -2.804100; 0, 1, 1, 1; 188516153; 2, 1, 1; 1, 1, 0; 1, 1, 2/ 3, 1, 1;
1, 4316; -3.193283, 3.232584, -1.748902; 0, 1, 1, 1; 238466546; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 4316; -3.264731, 3.146457, -1.883791; 0, 1, 1, 1; 240439588; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4319; 1.241827, -2.059055, 1.075863; 0, 25, 1, 0; 87461586; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 4319; 1.455775, -1.998632, 0.757067; 0, 25, 1, 0; 87600685; 1, 0, 1; 1, 0, 0; 2, 1, 2;
1, 4326; 1.924834, -0.878177, 0.040795 / 1.924969, -0.877965, 0.040901 / 1.924698, -0.878388, 0.040688; 0, 26, 1, 1; 169189689; 2, 1, 1; 1, 1, 0; 1, 1, 2/ 2, 2, 1;
1, 4330; 1.554081, -3.872558, -0.558679; 0, 27, 1, 1; 59759535; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4330; 1.583863, -3.800928, -0.442517 / 1.584293, -3.800883, -0.442515 / 1.583434, -3.800973, -0.442518; 0, 27, 1, 1; 59476953; 2, 1, 1; 1, 1, 0; 3, 1, 1/ 1, 2, 2;
0, 4330; 1.584497, -3.797738, -0.429991; 0, 27, 1, 1; 59479190; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 4330; 1.586483, -3.809519, -0.470100 / 1.586643, -3.808936, -0.469895 / 1.586322, -3.810102, -0.470306; 0, 27, 1, 1; 59473378; 1, 0, 2; 1, 1, 0; 3, 1, 2/ 4, 3, 2;
0, 4330; 2.544981, -3.345241, -0.200641; 0, 32, 1, 1; 129981374; 1, 0, 1; 1, 0, 0; 3, 1, 2;
1, 4331; 2.174525, -1.558560, -1.381993; 0, 32, 1, 0; 46255620; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4331; 2.310537, -2.008801, -1.409539; 0, 32, 1, 1; 57335137; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4331; 2.329182, -1.999802, -1.407778 / 2.329225, -1.999169, -1.407331 / 2.329139, -2.000434, -1.408225; 0, 32, 1, 1; 57332517; 2, 1, 2; 0, 3, 1; 1, 1, 1/ 1, 2, 2/ 4, 6, 2;
1, 4338; -0.123752, 3.512976, -0.577780; 0, 20, 1, 1; 39167150; 0, 1, 0; 0, 1, 0; 1, 1, 1;
1, 4339; 2.920245, -1.861009, -3.803395; 0, 30, 1, 0; 27487788; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4339; 3.085148, -1.776841, -3.880994; 0, 30, 1, 0; 34915379; 0, 1, 0; 1, 0, 0; 2, 1, 1;
0, 4339; 3.091533, -1.772504, -3.884278; 0, 30, 1, 0; 34914164; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4345; 0.998031, -2.199979, -1.215848; 0, 27, 1, 1; 109865174; 1, 0, 1; 1, 0, 0; 2, 1, 2;
1, 4346; -2.471239, -0.959465, 3.191310 / -2.471072, -0.959258, 3.191422 / -2.471407, -0.959672, 3.191198; 0, 5, 1, 0; 44420828; 2, 1, 1; 0, 2, 0; 4, 1, 1/ 4, 2, 2;
0, 4346; -2.801086, -0.709475, 3.374643; 0, 5, 1, 1; 58575219; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4346; -2.804115, -0.712118, 3.381323; 0, 5, 1, 1; 58576407; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4346; -2.836116, -0.698043, 3.324872; 0, 5, 1, 1; 58605713; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4346; -2.851595, -0.712333, 3.325493; 0, 5, 1, 1; 58603147; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4347; -0.270564, -2.294968, -1.011081; 0, 16, 1, 1; 93193136; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4347; -0.373857, -2.454844, -0.741972 / -0.373399, -2.454636, -0.741908 / -0.374314, -2.455052, -0.742036; 0, 18, 1, 0; 7336085; 0, 2, 0; 1, 1, 0; 1, 1, 1/ 2, 4, 1;
0, 4347; -0.374549, -2.454914, -0.743360; 0, 18, 1, 0; 7336011; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4347; -0.444523, -2.423097, -0.813732; 0, 18, 1, 0; 7222977; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 4347; 0.151966, -2.983039, 0.026540; 0, 17, 1, 1; 81705885; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4347; 0.361317, -2.922970, 0.137916; 0, 17, 1, 1; 79045141; 0, 1, 0; 0, 1, 0; 4, 1, 1;
0, 4347; 0.392906, -3.031087, 0.197732; 0, 17, 1, 1; 77803239; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4347; 0.642051, -1.773111, -1.434696; 0, 27, 1, 1; 127045860; 0, 1, 0; 1, 0, 0; 2, 1, 1;
0, 4347; 0.645175, -1.771378, -1.431611; 0, 27, 1, 1; 127045947; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 4347; 2.445285, -0.868143, -2.327272; 0, 32, 1, 0; 17247003; 0, 1, 0; 1, 0, 0; 2, 1, 1;
0, 4347; 2.723112, -0.768515, -2.487097; 0, 30, 1, 1; 65117074; 0, 1, 0; 1, 0, 0; 2, 1, 1;
0, 4347; 3.656543, -0.352803, -3.441735; 0, 46, 1, 1; 65689551; 1, 0, 1; 1, 0, 0; 2, 1, 2;
1, 4352; -0.436925, 0.678604, -0.838577; 0, 19, 1, 0; 27583066; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4364; -2.429051, -3.510534, 0.521674; 0, 2, 1, 1; 195951825; 0, 1, 0; 0, 1, 0; 1, 1, 1;
1, 4366; -2.050115, 3.698608, -2.162138; 0, 44, 1, 0; 5221360; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4368; -3.414100, 0.504611, 3.764558; 0, 40, 1, 1; 71548188; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4377; 2.870603, 1.110145, -0.881053; 0, 33, 1, 1; 118726982; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4377; 3.225024, 0.973601, -0.788690; 0, 33, 1, 1; 121928140; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4379; 3.155695, 0.698991, -2.016434; 0, 31, 1, 1; 126103200; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4403; 1.940733, -1.312565, -3.861404; 0, 29, 1, 1; 66522799; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4403; 1.965009, -1.229272, -3.786117; 0, 29, 1, 1; 66264594; 0, 1, 0; 1, 0, 0; 2, 1, 1;
0, 4403; 1.970330, -1.227899, -3.812920; 0, 29, 1, 1; 66265215; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4403; 1.972666, -1.228199, -3.808075; 0, 29, 1, 1; 66265308; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 4403; 1.975114, -1.232426, -3.795344; 0, 29, 1, 1; 66265835; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4412; 0.669425, 3.731267, -2.460409; 0, 44, 1, 0; 13146434; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 4412; 1.838091, 3.642731, -3.464737; 0, 44, 1, 1; 38135676; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4414; -1.461275, 1.228224, 2.807418; 0, 6, 1, 0; 62971848; 0, 1, 0; 1, 0, 0; 2, 1, 1;
0, 4414; -1.461713, 1.232961, 2.793102; 0, 6, 1, 0; 62969509; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4414; -1.470347, 1.240451, 2.758878; 0, 6, 1, 0; 62965052; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4418; 0.230839, 2.778754, -2.536548; 0, 15, 1, 0; 6720886; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4418; 0.241433, 2.766680, -2.546145; 0, 15, 1, 0; 6722443; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 4418; 0.241464, 2.766845, -2.539899; 0, 15, 1, 0; 6721321; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 4418; 0.245814, 2.760085, -2.556138; 0, 15, 1, 0; 6723695; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4426; 0.625397, 1.826383, 0.740374; 0, 25, 1, 1; 199776323; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4426; 0.638759, 1.828180, 0.716018 / 0.639867, 1.828214, 0.716112 / 0.637652, 1.828146, 0.715925; 0, 25, 1, 1; 199773046; 1, 0, 2; 0, 2, 0; 4, 1, 2/ 4, 5, 2;
0, 4426; 0.639231, 1.827907, 0.718205 / 0.639307, 1.828059, 0.718406 / 0.639156, 1.827756, 0.718004; 0, 25, 1, 1; 199773127; 0, 2, 0; 2, 0, 0; 2, 1, 1/ 2, 2, 1;
0, 4426; 0.742112, 2.120854, 0.639777; 0, 26, 1, 0; 5027286; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 4426; 0.748949, 2.117176, 0.627006; 0, 26, 1, 0; 5025963; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4431; -3.728422, -2.669755, 3.345776; 0, 5, 1, 0; 702752; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4431; -3.833514, -2.577252, 2.946438; 0, 4, 1, 1; 203225258; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 4431; 1.647873, -3.058153, -0.533751; 0, 27, 1, 0; 41552844; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4431; 3.062081, -2.341306, 0.737892 / 3.063100, -2.340332, 0.738248 / 3.061062, -2.342279, 0.737536; 0, 35, 1, 1; 91645432; 2, 1, 1; 1, 1, 0; 4, 1, 2/ 3, 10, 1;
0, 4431; 3.067990, -2.342079, 0.734258; 0, 35, 1, 1; 91644519; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4431; 3.071237, -2.347526, 0.732928; 0, 35, 1, 1; 91644474; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4442; -0.018460, -1.537468, 3.213148 / -0.017686, -1.536697, 3.214279 / -0.019233, -1.538238, 3.212017; 0, 23, 1, 1; 166693174; 2, 1, 1; 0, 2, 1; 4, 1, 1/ 1, 8, 2;
0, 4442; -0.020991, -1.541375, 3.214735 / -0.020610, -1.540596, 3.214880 / -0.021371, -1.542155, 3.214591; 0, 23, 1, 1; 166693162; 1, 0, 2; 0, 2, 1; 1, 1, 2/ 4, 5, 2;
0, 4442; -0.224722, -1.569272, 3.156076; 0, 23, 1, 1; 166849897; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4445; 3.033708, -2.955438, -3.490054; 0, 29, 1, 1; 168092090; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4445; 3.034388, -2.954366, -3.487611; 0, 29, 1, 1; 168092166; 1, 0, 1; 1, 0, 0; 2, 1, 2;
1, 4446; 2.538549, -0.917557, 1.905432; 0, 35, 1, 1; 47540796; 0, 1, 0; 1, 0, 0; 2, 1, 1;
0, 4446; 2.593094, -1.003911, 1.911199; 0, 35, 1, 1; 47780130; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4446; 2.594415, -1.000453, 1.910172 / 2.594592, -1.000304, 1.910465 / 2.594237, -1.000603, 1.909878; 0, 35, 1, 1; 47779911; 2, 1, 1; 0, 2, 0; 1, 1, 1/ 1, 2, 2;
0, 4446; 2.594437, -0.998323, 1.907344; 0, 35, 1, 1; 47779840; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 4446; 3.730915, -0.932471, 2.213812; 0, 46, 1, 1; 76699804; 1, 0, 1; 0, 1, 0; 4, 1, 2;
1, 4447; 2.498958, -2.774149, 0.883193; 0, 35, 1, 1; 108788777; 1, 0, 1; 0, 1, 0; 1, 1, 2;
0, 4447; 3.063088, -1.112812, 1.744125 / 3.063278, -1.112713, 1.744311 / 3.062898, -1.112910, 1.743940; 0, 35, 1, 1; 49500225; 2, 1, 1; 1, 1, 0; 1, 1, 1/ 2, 2, 2;
0, 4447; 3.524612, 0.088873, 2.499625; 0, 37, 1, 1; 20972931; 1, 0, 1; 0, 1, 0; 1, 1, 2;
1, 4448; -0.260304, -2.938621, -0.710040; 0, 18, 1, 0; 306948; 1, 0, 1; 1, 0, 0; 3, 1, 2;
0, 4448; -0.336405, -2.905806, -0.765183; 0, 18, 1, 0; 484032; 1, 0, 1; 1, 0, 0; 2, 1, 2;
0, 4448; -0.339578, -2.908315, -0.764187 / -0.338864, -2.908009, -0.763780 / -0.340293, -2.908622, -0.764595; 0, 18, 1, 0; 484018; 2, 2, 1; 0, 3, 1; 1, 1, 1/ 1, 2, 2/ 4, 4, 1;
0, 4448; -0.342573, -2.905048, -0.768850; 0, 18, 1, 0; 484338; 0, 1, 0; 0, 1, 0; 1, 1, 1;
0, 4448; -0.623821, -2.732018, -1.077116; 0, 17, 1, 0; 15480119; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4448; -1.285848, -2.502877, -1.379555; 0, 10, 1, 1; 54261665; 0, 1, 0; 0, 1, 0; 4, 1, 1;
0, 4448; 1.762832, -3.344236, 0.834479; 0, 25, 1, 0; 44296404; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4448; 1.887179, -3.402020, 0.861678; 0, 25, 1, 0; 44704774; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4448; 2.065377, -3.505370, 0.159750; 0, 27, 1, 0; 51600436; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4448; 2.073993, -3.514275, 0.161679; 0, 27, 1, 0; 51600207; 0, 1, 0; 0, 1, 0; 4, 1, 1;
1, 4450; -2.890637, 3.373631, 0.052696; 0, 3, 1, 1; 150710371; 1, 0, 1; 0, 1, 0; 4, 1, 2;
0, 4450; -2.944732, 3.668727, 0.805892; 0, 42, 1, 1; 29374855; 0, 1, 0; 1, 0, 0; 2, 1, 1;
